review_id,product_id,product_name,rating,contents,created_at,like_count,구매컬러,구매사이즈,사이즈,퀄리티,색감,키,몸무게,평소사이즈
58714279,110787427,[by LAROOM] 알트조거팬츠,5,"생각했던 핏이고 너무 예뻐요ㅠㅠ
다만 164기준 기장이 정-말 기네요..!
감수하고 입을만큼 예뻐요
스트링 안조이고 입고싶은데 입을 수 있겠죠..?ㅋㅋ
(세번째 사진이 뒤꿈치 들었을때 기장입니다 ㅋㅋ)
밑위가 길지 않아서 접어도 기장 차이는 없네요..ㅎㅎㅎㅎ
기장은 짧은거보다 이렇게 긴게 나은거같아요 ㅋㅋ
최고 다른색도 사고싶을만큼 예뻐요ㅠㅠ",2025-11-29 15:01:57,1,그레이,,잘 맞아요,만족해요,비슷해요,164cm,53kg,하의 28
58514088,110787427,[by LAROOM] 알트조거팬츠,5,"163 기준 많이 길어요
수선하자니 핏 망가질 것 같아서 옷핀 꽂고 다니려고요 ㅎㅎ
옆라인 절개 포인트가 은근 포인트!
핏 자체가 넘 예쁘고 흔한 블랙 그레이 보다 오묘한 휘뚤마뚤 색 사고 싶어서 베이지 선택했는데 잘한 것 같아요!

겨울에 입기엔 얇아서 히트텍 껴입고 입으면 될 것 같고 저는 여름에도 긴바지 입고다녀서 사계절 내내 잘 입고 다닐 것 같습니다~!🤍

기모 버전에는 베이지가 없던데ㅠㅜ 제발 베이지도 기모 버전 plz…. 기원 1일차…🥺",2025-11-25 05:56:00,0,베이지,,잘 맞아요,보통이에요,비슷해요,163cm,49kg,하의 27
58165611,110787427,[by LAROOM] 알트조거팬츠,5,"기존에 입다가 너무 만족해서 또 구매했어요 역시나 핏 이쁘고 소재도 좋고 만족스럽습니당 배송도 빨랐어요!
세일해서 저렴하게 샀어용",2025-11-16 05:33:06,0,그레이,,잘 맞아요,만족해요,비슷해요,158cm,46kg,하의 26
57412060,110787427,[by LAROOM] 알트조거팬츠,5,기대이상이에요 재질도 좋고 색깔도 오묘하게 맘에들어요 핏도 적당히 루즈핏으로 너무 이뻐요!! 밑단 마감도 깔끔하고 살짝 조여입으면 길이도 바닥에 끌리지않아서 좋아요,2025-10-21 12:46:52,1,베이지,,잘 맞아요,만족해요,비슷해요,164cm,52kg,하의 27
56931750,110787427,[by LAROOM] 알트조거팬츠,5,너무너무 맘에들어요..트레이닝사서 이렇게 길이감 핏감 다 맘에든 적이 정말 드문데 절개선이 다리앞쪽으로떨어져서 부피감도 적고 소재탄탄하고 너무 다 만족입니다 ㅠㅠ 하나더 쟁여두려구요,2025-10-07 14:37:46,0,그레이,,잘 맞아요,만족해요,비슷해요,172cm,56kg,하의 28
56710695,110787427,[by LAROOM] 알트조거팬츠,5,"라룸 알트 조거팬츠 블루 색상 구매해서 미국여행에서 거의 매일 입었어요! 장시간 비행기에서도 편했고, 하루 종일 걸어 다녀도 핏이 무너지지 않아서 만족했어요. 얇지만 흐물거리지 않고 힘 있는 원단이라 여행 내내 스타일 살리기 좋았고, 세탁해도 구김 없고 건조도 빨라서 짐 줄이기에도 최고였어요. 컬러도 너무 튀지 않고 은근 포인트 돼서 여행 사진에도 잘 어울렸습니다. 여행 필수템으로 강추합니다 :)
",2025-09-29 22:52:11,0,블루,,잘 맞아요,만족해요,비슷해요,169cm,56kg,하의 30
56121836,110787427,[by LAROOM] 알트조거팬츠,5,하비라서 그레이팬츠는 손도못댔는데 저번에 사구 너무 맘에들어서 고민없이 블랙도 새로샀어요!! 그레이 반년동안 자주입고 빨아서 좀 쭐어들긴했는데 일단 핏이 ... 그냥 160 후반 키는 무조건 사서입으세요.. 저는 헤지면 그냥 또 사려구요. 스트링으로 핏 조절해서 입기도 좋고 장소상관 없이 입을 수 있어서 좋아요. 다음에 아더컬러 구매할 생각입니다 ,2025-09-10 07:39:51,1,블랙,,잘 맞아요,만족해요,비슷해요,171cm,66kg,하의 29
53773783,110787427,[by LAROOM｜오늘출발] 알트조거팬츠,5,"아주 맘에 들어요 ◡̈  
키가 큰 편인데 기장감 너무 좋구요 핏도 이뻐요
허리도 안 졸려서 편하게 착용 가능한 점이 너무 좋습니당 ",2025-07-03 01:47:47,0,블랙,,잘 맞아요,만족해요,비슷해요,172cm,63kg,하의 28
53422844,110787427,[by LAROOM｜오늘출발] 알트조거팬츠,5,네이비 그레이에 이어서 세번째 구매에요 핏이 항아리 핏에 후들후들 해서 넘 좋아요. 대만졷 색감도 여름 봄 에 포인트주기 딱!,2025-06-25 11:36:13,0,블루,,잘 맞아요,만족해요,비슷해요,167cm,58kg,하의 28
52401322,110787427,[by LAROOM] 알트조거팬츠,5,"알트조거팬츠 기모 버전 너무 잘 입어서 구매했어요! 좀 얇아서 초여름까지는 입을 수 있고 (더위 덜 타는 편) 색도 제가 원하던 그대로 입니다 봄여름 잘 입을 수 있어요
아쉬운 건 퀄리티 대비 좀 비싸다는 거..",2025-06-02 05:15:16,0,베이지,,커요,보통이에요,비슷해요,163cm,51kg,하의 26
51884013,110787427,[by LAROOM] 알트조거팬츠,4,기모버전 겨울내내 너무 잘입고다녀서 얇은 것도 구매했는데 원단이 달라서 그런지 기모버전이랑 너무 달라요 ㅜㅜ 허리가 기모버전도 크긴한데 요건 더 크게 나와서 정말정말 꽉 쪼여야해요…! 길이도 조금 더 긴 것 같구 핏이 좀 이상해서 고민하다가 귀찮아서 그냥 품어요,2025-05-19 12:22:37,0,백멜란지,,커요,보통이에요,비슷해요,167cm,46kg,하의 25
51507614,110787427,[by LAROOM] 알트조거팬츠,5,배송도 빠르고 핏 너무 예쁘고 편해요! 아직 한번 입었지만 무릎 안튀어나왔어요 세탁해서 안 줄어들기만 하면 너무 좋겠네요 잘입겠습니다,2025-05-08 13:00:10,0,그레이,,커요,보통이에요,비슷해요,167cm,51kg,
51498250,110787427,[by LAROOM] 알트조거팬츠,5,"핏 개쩔,,,♡ 
진짜 이뻐요ㅠ 다른 색 추가 구매 각
키가 커서 이런 핏 찾기 쉽지않은디 역시 믿고사는 라룸♥ 배송도 지인짜 빠르고 매번 느끼지만 쵝오",2025-05-08 08:27:33,0,네이비,,잘 맞아요,만족해요,비슷해요,172cm,63kg,하의 28
50808316,110787427,[by LAROOM] 알트조거팬츠,1,마감수준 진짜.. 실밥 정리하고 말것도 없이 마감이 걍 안돼있어요 박음질이 다 풀어져 있어서 걍 새로 박아야함;; 라룸 알트바지로 유명해진거 아닌가..? 자체 제작도 많이 하는 큰 쇼핑몰에서 이딴 퀄리티를 이 가격에 판다고요..?? 쭈리 안감도 이런 꺼글꺼글 수건같은거 쓰는데가 아직도 있군요.. 반품비도 아깝고 후기 적고 싶어서 반품 안하고 내다 버림,2025-04-17 04:25:52,4,블루,,잘 맞아요,별로예요,밝아요,165cm,55kg,하의 27
50657669,110787427,[by LAROOM] 알트조거팬츠,5,"통이 널널하니 편하게 자주 손이 갑니다. 힙하면서도 자주 입을 수 있는 팬츠를 찾았는데, 핏도 예쁘고 기장도 딱 알맞고 매우 만족합니다!",2025-04-12 13:11:55,0,그레이,,잘 맞아요,만족해요,비슷해요,165cm,50kg,하의 27
50621835,110787427,[by LAROOM] 알트조거팬츠,4,"핏 예뻐요! 하지만 생각보다 탁한 (?) 네이비에요! 
그래서 순간 차콜로 잘못왔나.. 싶긴 했어요! 
밑에 스트링 있어서 길이 조절 할수 있어서 그 부분은 좋아요!",2025-04-11 12:47:41,0,네이비,,잘 맞아요,보통이에요,어두워요,166cm,50kg,하의 27
50380233,110787427,[by LAROOM] 알트조거팬츠,5,"알트조거만 세개째에요. 진짜 색상별로 구비 해 두고 싶어요,, 핏이며 기장이며 다 만족합니다. 두께도 적당해서 사계절 내내 잘 입습니다.",2025-04-05 13:20:29,0,그레이,,잘 맞아요,보통이에요,비슷해요,164cm,51kg,하의 27
50205891,110787427,[by LAROOM] 알트조거팬츠,5,"후기가 많은 이유가 있네요 !
제가 키가 작은편이라 
스트링해서 입으면 딱 좋은 길이입니다
옆선도 살짝 앞으로 있어서 
뭔가 무난하지만 더 힙한 느낌이네요
",2025-04-01 11:38:18,0,백멜란지,,커요,만족해요,비슷해요,158cm,47kg,하의 26
50181037,110787427,[by LAROOM｜오늘출발] 알트조거팬츠,5,"남자친구가 174/68인데 잘 맞아요 !
전에 샀던 그린도 남자친구한테 넘겼어요 ㅋㅋ̤̫ㅋ̤̮ㅋ̤̻
가성비 좋아요 ! 탄탄해서 핏도 예쁩니다",2025-04-01 00:23:21,0,그레이,,잘 맞아요,보통이에요,비슷해요,158cm,130kg 이상,하의 28
50133740,110787427,[by LAROOM｜오늘출발] 알트조거팬츠,5,알트조거는 매년 사는 옷이에요 건조기 돌리면 좀 줄어들긴한데 주머니에 손 넣구 손은 앞으로 궁뎅이는 뒤로 하면 핏 돌아와요 ㅋㅋㅋ 추천합니다 ! 핏 예뻐용,2025-03-30 11:59:13,0,그레이,,잘 맞아요,만족해요,비슷해요,,,
49986622,110787427,[by LAROOM｜오늘출발] 알트조거팬츠,5,요즘 매일입는바지에여… 기장 아주 넉넉하고 좋고 건조기 돌려도 많이 안줄어들어서 너무 좋아요!!! 다른색깔도 살거에요,2025-03-26 16:08:08,0,백멜란지,,잘 맞아요,만족해요,비슷해요,170cm,63kg,하의 28
49370566,110787427,[by LAROOM｜오늘출발] 알트조거팬츠,5,"핏이 아주 좋아요~
발목에 조으는 끈이 좀 고정이 잘 안되서 불편한 경향이 있지만 잘 입고 있습니다~
컬러도 좋구요
안감은 부드러운 편은 아니에요",2025-03-10 04:53:18,0,그레이,,잘 맞아요,보통이에요,비슷해요,162cm,54kg,하의 28
49370448,110787427,[by LAROOM｜오늘출발] 알트조거팬츠,5,"핏이 아주 좋아요~
발목에 조으는 끈이 좀 고정이 잘 안되서 불편한 경향이 있지만 잘 입고 있습니다~
컬러도 좋구요
안감은 부드러운 편은 아니에요",2025-03-10 04:50:57,0,블랙,,잘 맞아요,보통이에요,비슷해요,162cm,54kg,하의 28
49250399,110787427,[by LAROOM｜오늘출발] 알트조거팬츠,5,"예뻐요!165인데 굽있는 신발 안신으면 질질 끌려요 그리고 한 번 접어서 입어야 돼요 안그럼 질질 끌려요 깔별로 쟁이고 싶습니다
바지 밑단 조이면 조거처럼 입을 수 있는데 그냥 입는게 예뻐서 안조이거 다녀요 
휘뚤마뚤 편하게 입을 수 있어서 조하용",2025-03-06 15:01:57,2,그레이,,커요,만족해요,비슷해요,165cm,55kg,하의 27
49054012,110787427,[by LAROOM｜오늘출발] 알트조거팬츠,1,"상품 받고 첫 세탁에 고무줄이 터졌습니다..
문의남겼더니 세탁 후에는 초기 불량 여부 확인이
어려워 교환환불처리는 어렵다고 하시네요 ㅠ 
기모알트조거 3년동안 잘 입고 검은색 봄에 입으려고 주문한건데 그동안 품질이 바뀐건지 불량이었는지 세탁했으니 알 수 없겠네요 ^^!  품질 정말 실망스럽습니다 !",2025-02-28 03:21:18,1,블랙,,잘 맞아요,별로예요,비슷해요,168cm,51kg,하의 27
49013105,110787427,[by LAROOM｜오늘출발] 알트조거팬츠,4,"일부러 기모 없는걸로 구매했는데 생각보다 엄~청 얇아요
여름바지 수준은 아니지만 살짝 까슬한?? 쭈리재질이라서 그런듯요
라룸 마감은 항상 기대도 안하고..ㅋㅋㅋ
핏 하나만 보고 삽니다ㅠ 재질에 비해 비싼감은 있어요
그래도 항아리 핏 아니고 딱 원하던 와이드+긴 기장이 마음에 들어서 재구매할 의향도 있음!",2025-02-26 16:00:55,0,블랙,,잘 맞아요,보통이에요,비슷해요,173cm,57kg,하의 25
49012226,110787427,[by LAROOM] 알트조거팬츠,5,진짜 여행 내내 엄청 잘 입고 다녔어요! 완전 편하고 기장도 길고 쭈리도 있고 골반도 엄청 넓어보이지않아서 좋아서 다른 색 또시킴,2025-02-26 15:19:47,0,블랙,,커요,만족해요,비슷해요,170cm,59kg,하의 28
48894877,110787427,[by LAROOM｜오늘출발] 알트조거팬츠,5,"존예탱 ㅠㅡㅠ
키 164-5정도인데 예쁘게 길어유
봉제선 앞으로 땡겨져있어서 예쁘고 끈이 안에 다 숨어있어서 너무 좋아여
허리끈도, 발목에 밴딩끈도요! 굿굿",2025-02-23 01:04:32,0,그레이,,잘 맞아요,만족해요,비슷해요,165cm,53kg,하의 27
48662671,110787427,[by LAROOM｜오늘출발] 알트조거팬츠,5,"회색사서 운동복으로 입은지 거의 2년..
아직도 짱짱하나 하나로는 부족해서 
오랜만에 블랙으로 하나 더 샀습니다 
자주 빨아도 많이 안줄어들어용
가격이 좀 있지만 내구성 굿,,
리뷰 길게 잘 안쓰는데 이건 평생 팔아주세요 제뱔",2025-02-15 07:47:52,0,블랙,,잘 맞아요,만족해요,비슷해요,167cm,52kg,하의 27
48406486,110787427,[by LAROOM] 알트조거팬츠,5,"편하게 입을 수 있는 바지에요! 정말 맘에들고 길이도 적당해서 요새 매일 입는 바지 입니다.
가격이 조금 비싼감이 있지만 그래도 구매 할만한 퀄리티입미다.",2025-02-07 01:26:47,0,블랙,,커요,만족해요,비슷해요,163cm,60kg,하의 30
48029171,110787427,[by LAROOM] 알트조거팬츠,5,"진짜 너무 예쁘고 너무 편하고 손이 맨날 가는 바지라서 똑같은 디자인 다른 색깔 하나 더 시키려구요…
가격이 좀 있어서 고민 했었거든요. 근데 전혀 그런 생각할 필요도 없이 배송 오자마자 입고 바로 그냥 다른 컬러 주문합니다.",2025-01-24 07:38:41,0,그레이,,커요,만족해요,비슷해요,170cm,60kg,하의 28
47995464,110787427,[by LAROOM] 알트조거팬츠,5,면이좀까끌거리고안맨들거리긴한데핏이진짜예술입니다예 저는친구가입은거보고어디서삿냐고물어봐서구매햇어요 그만큼진짜이뿜,2025-01-23 05:36:30,0,그레이,,잘 맞아요,보통이에요,비슷해요,168cm,48kg,하의 27
47610893,110787427,[by LAROOM｜오늘출발] 알트조거팬츠,5,"초록색 사고 마음에 들어서 검정으로 또 샀어요
제 키엔 좀 길긴 하지만 맘 놓고 건조기 돌려도 돼서 좋슴당 톡톡하고 두께감 있는 소재라 겨울에도 잘 입고 다니고 있어용 추천합니다~~",2025-01-11 10:47:13,0,블랙,,잘 맞아요,만족해요,비슷해요,160cm,51kg,하의 27
46997678,110787427,[by LAROOM] 알트조거팬츠,5,길이도 길고 핏도 좋아요:) 그리고 제일 중요한 따뜻해요😊기모로 처음 구입해서 입고 좋아서 깔별로 샀네요~ 최근 추가 컬러 구입해보니 스트링부분이 보완되어 끈 조여도 당겨진 끈이 고정이 잘되서 좋네요~~,2024-12-24 17:46:11,0,그레이,,잘 맞아요,만족해요,비슷해요,,,
46862649,110787427,[by LAROOM] 알트조거팬츠,5,썸머버전 잘 입어서 재구매했어요. 안에 레깅스 입고 입으니 따뜻하네용ㅎ 베이지색이랑 고민했는데 나중에 또 구매해야겠어요 빛바랜 네이비색이라 예쁘네여 다리가 긴편인데도 길이가 넉넉해서 좋습니다,2024-12-21 02:55:14,0,네이비,,잘 맞아요,만족해요,비슷해요,173cm,55kg,하의 26
46582433,110787427,[by LAROOM] 알트조거팬츠,5,"마음에 들어요
두께감이 두껍지않아서
사계절 잘 입을 수 있겠어요
뒷부분에 포인트로 주머니도 하나 달려있어
밋밋하지 않아 좋아요",2024-12-14 09:07:41,0,그레이,,잘 맞아요,만족해요,비슷해요,165cm,60kg,하의 29
46155982,110787427,[by LAROOM] 알트조거팬츠,5,"인생 조거팬츠입니다 정말로
제 키가 큰데 발목 밑으로 이쁘게 떨어져서 핏이 너무 좋아요
가을내내 교복 바지였어요 진짜 색상별로 쟁이고 싶네여",2024-12-04 13:39:21,0,네이비,,잘 맞아요,만족해요,비슷해요,171cm,59kg,하의 28
45570279,110787427,[by LAROOM] 알트조거팬츠,5,"하체에 살도 많고 골반이랑 엉덩이가 큰 편이라 조거팬츠 성공하기가 늘 어려웠는데 후기 그대로 핏이 정말 예쁘네요. 너무 와이드하지 않아서 더 좋구요, 적당히 하체도 커버되면서 자연스레 떨어지는 핏이 맘에 듭니다. 기장이 좀 길긴 해도 스트링으로 조여입음 되니깐요 ~ 마음에 들어서 블랙도 구매하러 갑니당🎶",2024-11-23 07:44:25,0,그레이,,잘 맞아요,보통이에요,비슷해요,159cm,51kg,하의 28
45202793,110787427,[by LAROOM] 알트조거팬츠,5,작년 겨울에 기모 버전 교복처럼 잘 입고 다녀서 기모 없는 버전으로 샀는데 역시나 마음에 들어요 왜 이제야 샀을까요... 키 크고 다리 긴편인데도 밑에 조이지 않으면 끌릴 정도의 기장이에여 통도 엄청 허벌인데 없어보이지 않고 예쁜 핏이에요 ,2024-11-14 05:27:05,0,네이비,,잘 맞아요,만족해요,비슷해요,168cm,56kg,하의 27
45163688,110787427,[by LAROOM] 알트조거팬츠,5,알트 조거팬츠 3번째 구매에요. 블루 맬란지 블랙 딱 와이드 핏의 정석이랄까요. 스트링 조절해서 입을 수 있어서 아주 좋아요. 세탁해도 줄어듬 없는 것 같습니다,2024-11-13 04:55:44,0,블랙,,잘 맞아요,만족해요,비슷해요,165cm,58kg,하의 28
44949197,110787427,[by LAROOM] 알트조거팬츠,4,23.04월에 그린색을 구매한 후 지금까지 잘 입어서 가을된겸 다시 다른색상 구매했습니다. 지금은 그때랑 달리 색상 선택이 줄었네요. 근데 예전꺼보다 얇아진 기분..? 그리고 상세 페이지 색보다 연합니다. 이전께 퀄리티가 좋아서 산건데 아쉽지만 스트링 고정하는 부분이 생긴건 정말 좋은것같아요,2024-11-07 13:20:15,0,그레이,,잘 맞아요,별로예요,비슷해요,162cm,59kg,하의 27
44860823,110787427,[by LAROOM] 알트조거팬츠,5,"두 번째 구매하는데
스트링 잡아주는 고리 생긴 것 보고 감동했어요
와이드로 조거로 입어도 둘 다 마음에 드는 핏 나오는 건 여기 뿐입니다",2024-11-05 13:50:20,0,그레이,,커요,만족해요,비슷해요,166cm,53kg,하의 27
44853353,110787427,[by LAROOM] 알트조거팬츠,5,"쇼룸에서 입어보고 멜ㅇ란지색으로 샀는데 생각보다 너무 맘에들어서 그레이로 또 주문했어여 검정도 살까 거민중,, 저는 세탁하고 줄지는 않았는데 털날림?이 좀 있었어영 털고 있음 괜찮아서 만족하는중",2024-11-05 11:35:21,0,그레이,,커요,만족해요,비슷해요,165cm,52kg,하의 25
44721711,110787427,[by LAROOM] 알트조거팬츠,5,"살쪄서 밴딩 팬츠만 찾아서 입고 있었는데
핏이며 기장이며 너무너무 맘에 들어요!!
깔별로 다 쟁이고 싶어요
두께도 적당해서 저는 한겨울에도
버텨볼라고요",2024-11-01 10:00:52,0,그레이,,잘 맞아요,만족해요,비슷해요,167cm,58kg,하의 28
44442997,110787427,[by LAROOM] 알트조거팬츠,5,"167/62인데 허리안불편하고 기장은길어요 밑에밴드조이면 길긴하지만 핏은이뻐서 안줄이고입으려구요..  베이지 네이비 두가지샀는데 베이지는 아이보리에가까운색이네요 모델샷보다 연해요,, 생각하던색이랑 달라서 반품했습니다. 네이비는 빈티지한색감이라 생각보다도더 맘에들었어요",2024-10-24 09:37:58,0,네이비,,커요,보통이에요,비슷해요,166cm,62kg,하의 28
44423818,110787427,[by LAROOM] 알트조거팬츠,5,"옷감두께가 있어서 한여름 빼면 고루 입을거같아요
무릎은 오래입으면 나오지만
편해서 자주입머요
두가지 스타일로 입을수있어 좋아요",2024-10-24 00:42:59,0,그레이,,잘 맞아요,만족해요,비슷해요,161cm,49kg,하의 25
44411484,110787427,[by LAROOM] 알트조거팬츠,5,"네이비랑 그레이 두 개 구매했는데 지금 계절에 너무 잘 입고 있어요! 없었으면 뭐 입었을까 싶네요.. 😂
허리, 길이가 긴데 세탁 & 건조기 사용했더니 길이는 조금 줄었어요 허리는 커서 접어 입는데 그거대로 멋스러워요",2024-10-23 13:11:52,1,그레이,,커요,보통이에요,비슷해요,166cm,56kg,하의 27
44231807,110787427,[by LAROOM] 알트조거팬츠,4,솔직히 트레이닝팬츠 가격치곤 좀 비싼데 퀄도 막 엄청 좋은 느낌은 아니네요ㅠㅜ 길이는 긴거 알아서 스트링 조여 입을 생각으로 산거라 괜찮아요!! 그래도 편하고 색깔은 맘에 들어요!!,2024-10-19 04:24:44,0,네이비,,잘 맞아요,보통이에요,비슷해요,158cm,55kg,하의 27
44152461,110787427,[by LAROOM] 알트조거팬츠,5,7개월 전에 네이비색 사고 핏이 너무 예뻐서 그레이도 샀습니다ㅎㅎ 역시 핏 너어무 예쁘고 짱 편해요 절개선 포인트도 있어서 너무 트레이닝 같지 않고 매우 예뻐용,2024-10-17 04:50:05,0,그레이,,커요,만족해요,비슷해요,166cm,50kg,하의 27
44110294,110787427,[by LAROOM] 알트조거팬츠,5,스트랩 풀면 엄청 깁니다. 거의 못풀 것 같고 그래도 폭이랑 재질 다 맘에 들어서 만족하고 통이 적당하게 넓으뉴편이라서 무릎 쉽게 늘어날 것 같지도 않네요. 굿,2024-10-16 06:37:58,3,그레이,,잘 맞아요,만족해요,비슷해요,160cm,47kg,하의 27
43885333,110787427,[by LAROOM] 알트조거팬츠,5,"작년에 알트조거 기모버전으로 구매해서 엄청 잘 입었던지라 기본 버전도 믿고 구매했어요
기본 컬러밖에 없어서 아쉬운대로 네이비, 그레이 구매했는데 네이비가 물빠진 빈티지 느낌이라 더 맘에 들어요
새건데 새거 같지 않은..? 
길이는 키 166 기준에도 길지만 밑단 조이고 입으면 딱 예쁜 길이예요 등산, 요가 등등 운동 시 편하게 입고 있어요",2024-10-10 11:54:17,0,네이비,,커요,보통이에요,비슷해요,166cm,55kg,하의 27
43622198,110787427,[by LAROOM] 알트조거팬츠,5,"넘 푠하네요;;; 두께는 꽤 두꺼운 편이라 여름 한참 지나고 나야 입을 수 있을 것 같아요,, 추워지는 10월 말쯤부터 입기 좋은 두께감이에요 기장은 긴데 쪼이면 돼서 괜찮음!!",2024-10-04 01:27:49,0,네이비,,커요,만족해요,비슷해요,160cm,50kg,하의 27
